label,text,tokens,clean_text
ham,a bit of ur smile is my hppnss a drop of ur tear is my sorrow a part of ur heart is my life a heart like mine wil care for u forevr as my goodfriend,"['bit', 'ur', 'smile', 'hppnss', 'drop', 'ur', 'tear', 'sorrow', 'part', 'ur', 'heart', 'life', 'heart', 'like', 'mine', 'wil', 'care', 'u', 'forevr', 'goodfriend']",bit ur smile hppnss drop ur tear sorrow part ur heart life heart like mine wil care u forevr goodfriend
ham,yup ok,"['yup', 'ok']",yup ok
ham,i want to see your pretty pussy,"['want', 'see', 'pretty', 'pussy']",want see pretty pussy
spam,dear voucher holder have your next meal on us use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttpwwwvouch4mecometlpdiningasp,"['dear', 'voucher', 'holder', 'next', 'meal', 'u', 'use', 'following', 'link', 'pc', '2', 'enjoy', '2', '4', '1', 'dining', 'experiencehttpwwwvouch4mecometlpdiningasp']",dear voucher holder next meal u use following link pc 2 enjoy 2 4 1 dining experiencehttpwwwvouch4mecometlpdiningasp
ham,a few people are at the game im at the mall with iouri and kaila,"['people', 'game', 'im', 'mall', 'iouri', 'kaila']",people game im mall iouri kaila
spam,urgent we are trying to contact u todays draw shows that you have won a å£2000 prize guaranteed call 09058094507 from land line claim 3030 valid 12hrs only,"['urgent', 'trying', 'contact', 'u', 'today', 'draw', 'show', 'å£2000', 'prize', 'guaranteed', 'call', '09058094507', 'land', 'line', 'claim', '3030', 'valid', '12hrs']",urgent trying contact u today draw show å£2000 prize guaranteed call 09058094507 land line claim 3030 valid 12hrs
spam,you can donate å£250 to unicefs asian tsunami disaster support fund by texting donate to 864233 å£250 will be added to your next bill,"['donate', 'å£250', 'unicef', 'asian', 'tsunami', 'disaster', 'support', 'fund', 'texting', 'donate', '864233', 'å£250', 'added', 'next', 'bill']",donate å£250 unicef asian tsunami disaster support fund texting donate 864233 å£250 added next bill
ham,future is not what we planned for tomorrow it is the result of what we do today do the best in present enjoy the future,"['future', 'planned', 'tomorrow', 'result', 'today', 'best', 'present', 'enjoy', 'future']",future planned tomorrow result today best present enjoy future
ham,i will cme i want to go to hos 2morow after that i wil cme this what i got from her dear what to do she didnt say any time,"['cme', 'want', 'go', 'ho', '2morow', 'wil', 'cme', 'got', 'dear', 'didnt', 'say', 'time']",cme want go ho 2morow wil cme got dear didnt say time
ham,we are supposed to meet to discuss abt our trip thought xuhui told you in the afternoon thought we can go for lesson after that,"['supposed', 'meet', 'discus', 'abt', 'trip', 'thought', 'xuhui', 'told', 'afternoon', 'thought', 'go', 'lesson']",supposed meet discus abt trip thought xuhui told afternoon thought go lesson
ham,hey come online use msn we are all there,"['hey', 'come', 'online', 'use', 'msn']",hey come online use msn
ham,im fine hope you are good do take care,"['im', 'fine', 'hope', 'good', 'take', 'care']",im fine hope good take care
ham,oops i was in the shower when u called hey a parking garage collapsed at university hospital see im not crazy stuff like that does happen,"['oops', 'shower', 'u', 'called', 'hey', 'parking', 'garage', 'collapsed', 'university', 'hospital', 'see', 'im', 'crazy', 'stuff', 'like', 'happen']",oops shower u called hey parking garage collapsed university hospital see im crazy stuff like happen
ham,aiyo u so poor thing then u dun wan 2 eat u bathe already,"['aiyo', 'u', 'poor', 'thing', 'u', 'dun', 'wan', '2', 'eat', 'u', 'bathe', 'already']",aiyo u poor thing u dun wan 2 eat u bathe already
ham,yar i tot u knew dis would happen long ago already,"['yar', 'tot', 'u', 'knew', 'dis', 'would', 'happen', 'long', 'ago', 'already']",yar tot u knew dis would happen long ago already
ham,you are gorgeous keep those pix cumming  thank you,"['gorgeous', 'keep', 'pix', 'cumming', 'thank']",gorgeous keep pix cumming thank
ham,a boy was late 2 home his father power of frndship,"['boy', 'late', '2', 'home', 'father', 'power', 'frndship']",boy late 2 home father power frndship
ham,jade its paul y didnåõt u txt me do u remember me from barmed i want 2 talk 2 u txt me,"['jade', 'paul', 'didnåõt', 'u', 'txt', 'u', 'remember', 'barmed', 'want', '2', 'talk', '2', 'u', 'txt']",jade paul didnåõt u txt u remember barmed want 2 talk 2 u txt
ham,spending new years with my brother and his family lets plan to meet next week are you ready to be spoiled ,"['spending', 'new', 'year', 'brother', 'family', 'let', 'plan', 'meet', 'next', 'week', 'ready', 'spoiled']",spending new year brother family let plan meet next week ready spoiled
ham,so what u doing today,"['u', 'today']",u today
ham,i said its okay sorry,"['said', 'okay', 'sorry']",said okay sorry
ham,slept i thinkthis time  ltgt  pm is not dangerous,"['slept', 'thinkthis', 'time', 'ltgt', 'pm', 'dangerous']",slept thinkthis time ltgt pm dangerous
ham,networking job is there,"['networking', 'job']",networking job
spam,goldviking 29m is inviting you to be his friend reply yes762 or no762 see him wwwsmsacugoldviking stop send stop frnd to 62468,"['goldviking', '29m', 'inviting', 'friend', 'reply', 'yes762', 'no762', 'see', 'wwwsmsacugoldviking', 'stop', 'send', 'stop', 'frnd', '62468']",goldviking 29m inviting friend reply yes762 no762 see wwwsmsacugoldviking stop send stop frnd 62468
ham,dont let studying stress you out l8r,"['dont', 'let', 'studying', 'stress', 'l8r']",dont let studying stress l8r
ham,thats y u haf 2 keep me busy,"['thats', 'u', 'haf', '2', 'keep', 'busy']",thats u haf 2 keep busy
ham,no rushing im not working im in school so if we rush we go hungry,"['rushing', 'im', 'working', 'im', 'school', 'rush', 'go', 'hungry']",rushing im working im school rush go hungry
ham,which channel,['channel'],channel
ham,so your telling me i coulda been your real valentine and i wasnt u never pick me for nothing,"['telling', 'coulda', 'real', 'valentine', 'wasnt', 'u', 'never', 'pick', 'nothing']",telling coulda real valentine wasnt u never pick nothing
spam,phony å£350 award  todays voda numbers ending xxxx are selected to receive a å£350 award if you have a match please call 08712300220 quoting claim code 3100 standard rates app,"['phony', 'å£350', 'award', 'today', 'voda', 'number', 'ending', 'xxxx', 'selected', 'receive', 'å£350', 'award', 'match', 'please', 'call', '08712300220', 'quoting', 'claim', 'code', '3100', 'standard', 'rate', 'app']",phony å£350 award today voda number ending xxxx selected receive å£350 award match please call 08712300220 quoting claim code 3100 standard rate app
ham,we made it eta at taunton is 1230 as planned hope thatû÷s still okday good to see you xx,"['made', 'eta', 'taunton', '1230', 'planned', 'hope', 'that\x89û÷s', 'still', 'okday', 'good', 'see', 'xx']",made eta taunton 1230 planned hope thatû÷s still okday good see xx
ham,im hungry buy smth home,"['im', 'hungry', 'buy', 'smth', 'home']",im hungry buy smth home
ham,hey kate,"['hey', 'kate']",hey kate
ham,my drive can only be read i need to write,"['drive', 'read', 'need', 'write']",drive read need write
ham,just looked it up and addie goes back monday sucks to be her,"['looked', 'addie', 'go', 'back', 'monday', 'suck']",looked addie go back monday suck
ham,happy new year hope you are having a good semester,"['happy', 'new', 'year', 'hope', 'good', 'semester']",happy new year hope good semester
ham,esplanade lor where else,"['esplanade', 'lor', 'else']",esplanade lor else
ham,can you talk with me,['talk'],talk
ham,hmph go head big baller,"['hmph', 'go', 'head', 'big', 'baller']",hmph go head big baller
ham,well its not like you actually called someone a punto that woulda been worse,"['well', 'like', 'actually', 'called', 'someone', 'punto', 'woulda', 'worse']",well like actually called someone punto woulda worse
ham,nope since ayo travelled he has forgotten his guy,"['nope', 'since', 'ayo', 'travelled', 'forgotten', 'guy']",nope since ayo travelled forgotten guy
ham,you still around looking to pick up later,"['still', 'around', 'looking', 'pick', 'later']",still around looking pick later
spam,cds 4u congratulations ur awarded å£500 of cd gift vouchers or å£125 gift guaranteed  freeentry 2 å£100 wkly draw xt music to 87066 tncs wwwldewcom1win150ppmx3age16 ,"['cd', '4u', 'congratulation', 'ur', 'awarded', 'å£500', 'cd', 'gift', 'voucher', 'å£125', 'gift', 'guaranteed', 'freeentry', '2', 'å£100', 'wkly', 'draw', 'xt', 'music', '87066', 'tncs', 'wwwldewcom1win150ppmx3age16']",cd 4u congratulation ur awarded å£500 cd gift voucher å£125 gift guaranteed freeentry 2 å£100 wkly draw xt music 87066 tncs wwwldewcom1win150ppmx3age16
ham,theres someone here that has a year  ltgt  toyota camry like mr olayiwolas own mileage is  ltgt kits clean but i need to know how much will it sell for if i can raise the dough for it how soon after landing will it sell holla back,"['there', 'someone', 'year', 'ltgt', 'toyota', 'camry', 'like', 'mr', 'olayiwolas', 'mileage', 'ltgt', 'kit', 'clean', 'need', 'know', 'much', 'sell', 'raise', 'dough', 'soon', 'landing', 'sell', 'holla', 'back']",there someone year ltgt toyota camry like mr olayiwolas mileage ltgt kit clean need know much sell raise dough soon landing sell holla back
ham,guess which pub im in im as happy as a pig in clover or whatever the saying is ,"['guess', 'pub', 'im', 'im', 'happy', 'pig', 'clover', 'whatever', 'saying']",guess pub im im happy pig clover whatever saying
ham,ill b down soon,"['ill', 'b', 'soon']",ill b soon
ham,oh k  i will come tomorrow,"['oh', 'k', 'come', 'tomorrow']",oh k come tomorrow
ham,go fool dont cheat others ok,"['go', 'fool', 'dont', 'cheat', 'others', 'ok']",go fool dont cheat others ok
ham,my mobile numberpls sms ur mail idconvey regards to achanammarakheshqatar,"['mobile', 'numberpls', 'sm', 'ur', 'mail', 'idconvey', 'regard', 'achanammarakheshqatar']",mobile numberpls sm ur mail idconvey regard achanammarakheshqatar
ham,by the way rencontre is to meet again mountains dont,"['way', 'rencontre', 'meet', 'mountain', 'dont']",way rencontre meet mountain dont
spam,you have won a guaranteed å£1000 cash or a å£2000 prize to claim yr prize call our customer service representative on 08714712412 between 10am7pm cost 10p,"['guaranteed', 'å£1000', 'cash', 'å£2000', 'prize', 'claim', 'yr', 'prize', 'call', 'customer', 'service', 'representative', '08714712412', '10am7pm', 'cost', '10p']",guaranteed å£1000 cash å£2000 prize claim yr prize call customer service representative 08714712412 10am7pm cost 10p
ham,u attend ur driving lesson how many times a wk n which day,"['u', 'attend', 'ur', 'driving', 'lesson', 'many', 'time', 'wk', 'n', 'day']",u attend ur driving lesson many time wk n day
ham,uncle g just checking up on you do have a rewarding month,"['uncle', 'g', 'checking', 'rewarding', 'month']",uncle g checking rewarding month
ham,hello boytoy  geeee  im missing you today i like to send you a tm and remind you im thinking of you  and you are loved  loving kiss,"['hello', 'boytoy', 'geeee', 'im', 'missing', 'today', 'like', 'send', 'tm', 'remind', 'im', 'thinking', 'loved', 'loving', 'kiss']",hello boytoy geeee im missing today like send tm remind im thinking loved loving kiss
ham,i think the other two still need to get cash but we can def be ready by 9,"['think', 'two', 'still', 'need', 'get', 'cash', 'def', 'ready', '9']",think two still need get cash def ready 9
ham,hey galsu all wanna meet 4 dinner at nìâte ,"['hey', 'galsu', 'wan', 'na', 'meet', '4', 'dinner', 'nìâte']",hey galsu wan na meet 4 dinner nìâte
spam,dear 0776xxxxxxx uve been invited to xchat this is our final attempt to contact u txt chat to 86688 150pmsgrcvdhgsuite3422landsroww1j6hl ldn 18yrs,"['dear', '0776xxxxxxx', 'uve', 'invited', 'xchat', 'final', 'attempt', 'contact', 'u', 'txt', 'chat', '86688', '150pmsgrcvdhgsuite3422landsroww1j6hl', 'ldn', '18yrs']",dear 0776xxxxxxx uve invited xchat final attempt contact u txt chat 86688 150pmsgrcvdhgsuite3422landsroww1j6hl ldn 18yrs
ham,babe  what are you doing  where are you  who are you talking to  do you think of me  are you being a good boy are you missing me do you love me ,"['babe', 'talking', 'think', 'good', 'boy', 'missing', 'love']",babe talking think good boy missing love
ham,great how is the office today,"['great', 'office', 'today']",great office today
ham,its cool we can last a little while getting more any time soon,"['cool', 'last', 'little', 'getting', 'time', 'soon']",cool last little getting time soon
ham, sad puppy noise,"['sad', 'puppy', 'noise']",sad puppy noise
ham,yes its possible but dint try pls dont tell to any one k,"['yes', 'possible', 'dint', 'try', 'pls', 'dont', 'tell', 'one', 'k']",yes possible dint try pls dont tell one k
ham,anyway holla at me whenever youre around because i need an excuse to go creep on people in sarasota,"['anyway', 'holla', 'whenever', 'youre', 'around', 'need', 'excuse', 'go', 'creep', 'people', 'sarasota']",anyway holla whenever youre around need excuse go creep people sarasota
ham,where you what happen,['happen'],happen
ham,i was gonna ask you lol but i think its at 7,"['gon', 'na', 'ask', 'lol', 'think', '7']",gon na ask lol think 7
